No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,season
27472,2016,4,18,15,18.0,18.0,2.0,10.0,300.0,104.0,19.3,1008.3,-8.9,0.0,WNW,3.7,Guanyuan,2016-04-18,Spring
27473,2016,4,18,16,19.0,19.0,2.0,11.0,300.0,107.0,19.8,1007.7,-9.5,0.0,W,3.5,Guanyuan,2016-04-18,Spring
27474,2016,4,18,17,13.0,19.0,2.0,15.0,300.0,105.0,19.4,1007.6,-10.8,0.0,NNE,3.3,Guanyuan,2016-04-18,Spring
27475,2016,4,18,18,33.0,33.0,2.0,20.0,300.0,98.0,18.6,1008.1,-11.4,0.0,NW,1.6,Guanyuan,2016-04-18,Spring
27476,2016,4,18,19,41.0,47.0,2.0,26.0,300.0,96.0,17.5,1008.7,-9.5,0.0,SSW,1.7,Guanyuan,2016-04-18,Spring
27477,2016,4,18,20,32.0,64.0,2.0,28.0,300.0,89.0,17.2,1009.9,-8.1,0.0,SW,1.9,Guanyuan,2016-04-18,Spring
27478,2016,4,18,21,34.0,68.0,3.0,37.0,400.0,77.0,16.6,1011.0,-6.5,0.0,SSW,2.1,Guanyuan,2016-04-18,Spring
27479,2016,4,18,22,32.0,76.0,4.0,54.0,400.0,53.0,16.3,1011.4,-6.7,0.0,SW,2.7,Guanyuan,2016-04-18,Spring
27480,2016,4,18,23,36.0,79.0,5.0,64.0,400.0,39.0,16.0,1011.6,-7.0,0.0,SW,2.8,Guanyuan,2016-04-18,Spring
27481,2016,4,19,0,40.0,80.0,4.0,55.0,400.0,47.0,15.1,1012.0,-7.1,0.0,SW,2.9,Guanyuan,2016-04-19,Spring
27482,2016,4,19,1,40.0,75.0,4.0,39.0,300.0,61.0,14.6,1012.3,-5.8,0.0,S,2.1,Guanyuan,2016-04-19,Spring
27483,2016,4,19,2,41.0,88.0,8.0,39.0,400.0,56.0,14.5,1012.3,-4.8,0.0,SSW,3.9,Guanyuan,2016-04-19,Spring
27484,2016,4,19,3,48.0,80.0,13.0,36.0,400.0,60.0,13.1,1012.6,-4.1,0.0,SSE,2.1,Guanyuan,2016-04-19,Spring
27485,2016,4,19,4,46.0,82.0,18.0,41.0,400.0,49.0,10.7,1012.9,-2.0,0.0,SE,2.1,Guanyuan,2016-04-19,Spring
27486,2016,4,19,5,49.0,84.0,16.0,60.0,400.0,26.0,9.2,1012.9,2.1,0.0,ESE,2.5,Guanyuan,2016-04-19,Spring
27487,2016,4,19,6,62.0,139.0,9.0,79.0,1100.0,2.0,8.9,1013.4,2.7,0.0,ESE,1.9,Guanyuan,2016-04-19,Spring
27488,2016,4,19,7,83.0,177.0,14.0,76.0,2100.0,2.0,10.2,1013.9,2.8,0.0,ESE,1.4,Guanyuan,2016-04-19,Spring
27489,2016,4,19,8,81.0,132.0,17.0,77.0,2200.0,2.0,10.7,1014.7,3.0,0.0,ESE,2.0,Guanyuan,2016-04-19,Spring
27490,2016,4,19,9,79.0,136.0,21.0,78.0,2200.0,5.0,11.8,1014.7,3.3,0.0,ESE,1.4,Guanyuan,2016-04-19,Spring
27491,2016,4,19,10,85.0,137.0,28.0,77.0,2000.0,12.0,13.1,1014.4,3.5,0.0,ESE,2.2,Guanyuan,2016-04-19,Spring
27492,2016,4,19,11,95.0,133.0,36.0,72.0,1900.0,23.0,13.6,1014.4,1.9,0.0,SE,2.2,Guanyuan,2016-04-19,Spring
27493,2016,4,19,12,93.0,119.0,34.0,74.0,1800.0,24.0,13.3,1013.2,3.4,0.0,SSE,2.1,Guanyuan,2016-04-19,Spring
27494,2016,4,19,13,101.0,139.0,35.0,74.0,1800.0,25.0,13.9,1012.6,4.5,0.0,ESE,1.9,Guanyuan,2016-04-19,Spring
27495,2016,4,19,14,106.0,140.0,37.0,72.0,1900.0,36.0,14.8,1011.9,4.5,0.0,E,2.0,Guanyuan,2016-04-19,Spring
27496,2016,4,19,15,108.0,136.0,34.0,70.0,2000.0,43.0,14.7,1010.9,4.9,0.0,E,2.6,Guanyuan,2016-04-19,Spring
27497,2016,4,19,16,92.0,135.0,28.0,69.0,1900.0,49.0,14.8,1010.3,5.3,0.0,ESE,2.0,Guanyuan,2016-04-19,Spring
27498,2016,4,19,17,101.0,129.0,22.0,69.0,1700.0,50.0,14.5,1009.8,5.6,0.0,E,1.7,Guanyuan,2016-04-19,Spring
27499,2016,4,19,18,107.0,140.0,23.0,77.0,1900.0,40.0,14.3,1009.8,5.1,0.0,E,2.0,Guanyuan,2016-04-19,Spring
27500,2016,4,19,19,98.0,134.0,22.0,85.0,1800.0,25.0,14.2,1010.3,5.3,0.0,ENE,2.2,Guanyuan,2016-04-19,Spring
27501,2016,4,19,20,79.0,113.0,19.0,60.0,1000.0,47.0,14.1,1011.4,4.9,0.0,NE,1.5,Guanyuan,2016-04-19,Spring
27502,2016,4,19,21,84.0,116.0,22.0,68.0,1000.0,36.0,13.8,1012.4,3.3,0.0,NE,1.9,Guanyuan,2016-04-19,Spring
27503,2016,4,19,22,79.0,95.0,23.0,62.0,1200.0,36.0,13.6,1012.1,3.4,0.0,ENE,1.5,Guanyuan,2016-04-19,Spring
27504,2016,4,19,23,77.0,87.0,21.0,53.0,1100.0,43.0,13.3,1011.5,3.6,0.0,SW,0.8,Guanyuan,2016-04-19,Spring
27505,2016,4,20,0,79.0,91.0,18.0,63.0,1100.0,30.0,13.0,1012.1,4.4,0.0,N,2.2,Guanyuan,2016-04-20,Spring
27507,2016,4,20,2,95.0,101.0,15.0,59.0,1000.0,23.0,11.7,1011.1,4.2,0.0,NE,1.4,Guanyuan,2016-04-20,Spring
27508,2016,4,20,3,105.0,118.0,15.0,75.0,1300.0,5.0,11.1,1011.1,4.5,0.0,NNE,1.2,Guanyuan,2016-04-20,Spring
27509,2016,4,20,4,113.0,119.0,14.0,79.0,1300.0,2.0,11.2,1010.9,4.4,0.0,NNE,1.1,Guanyuan,2016-04-20,Spring
27510,2016,4,20,5,79.0,79.0,11.0,47.0,900.0,22.0,11.0,1010.8,4.0,0.0,NNE,1.6,Guanyuan,2016-04-20,Spring
27511,2016,4,20,6,66.0,66.0,9.0,38.0,700.0,38.0,10.5,1010.8,3.7,0.0,NNE,1.4,Guanyuan,2016-04-20,Spring
27512,2016,4,20,7,61.0,61.0,10.0,60.0,800.0,17.0,10.9,1011.1,3.9,0.0,NNE,1.2,Guanyuan,2016-04-20,Spring
27513,2016,4,20,8,67.0,72.0,11.0,63.0,900.0,18.0,12.4,1011.3,4.1,0.0,NE,1.1,Guanyuan,2016-04-20,Spring
27514,2016,4,20,9,74.0,85.0,11.0,54.0,900.0,32.0,14.8,1011.2,4.2,0.0,N,2.1,Guanyuan,2016-04-20,Spring
27515,2016,4,20,10,99.0,110.0,13.0,54.0,1100.0,41.0,17.3,1010.8,4.6,0.0,NNE,2.3,Guanyuan,2016-04-20,Spring
27516,2016,4,20,11,121.0,123.0,15.0,59.0,1200.0,53.0,19.8,1010.2,4.7,0.0,N,2.0,Guanyuan,2016-04-20,Spring
27517,2016,4,20,12,127.0,127.0,14.0,55.0,1200.0,75.0,22.2,1009.1,4.3,0.0,NNE,1.5,Guanyuan,2016-04-20,Spring
27518,2016,4,20,13,107.0,107.0,10.0,38.0,900.0,101.0,24.2,1007.9,1.7,0.0,N,1.3,Guanyuan,2016-04-20,Spring
27519,2016,4,20,14,59.0,59.0,4.0,19.0,500.0,110.0,25.6,1006.5,-2.1,0.0,S,2.1,Guanyuan,2016-04-20,Spring
27520,2016,4,20,15,46.0,46.0,3.0,20.0,500.0,118.0,26.2,1005.0,-0.8,0.0,E,1.6,Guanyuan,2016-04-20,Spring
27521,2016,4,20,16,50.0,50.0,3.0,22.0,500.0,128.0,26.4,1004.0,-2.3,0.0,SSW,2.3,Guanyuan,2016-04-20,Spring
27522,2016,4,20,17,45.0,45.0,3.0,29.0,500.0,124.0,26.2,1003.6,-1.6,0.0,WSW,2.3,Guanyuan,2016-04-20,Spring
27523,2016,4,20,18,65.0,106.0,4.0,36.0,600.0,133.0,24.9,1003.6,-1.1,0.0,SSW,3.8,Guanyuan,2016-04-20,Spring
27524,2016,4,20,19,98.0,139.0,6.0,46.0,700.0,126.0,22.7,1003.9,2.2,0.0,SW,3.6,Guanyuan,2016-04-20,Spring
27525,2016,4,20,20,84.0,125.0,7.0,55.0,700.0,106.0,22.1,1004.1,1.7,0.0,SW,3.9,Guanyuan,2016-04-20,Spring
27526,2016,4,20,21,80.0,96.0,7.0,49.0,700.0,105.0,21.0,1004.3,2.3,0.0,SW,2.7,Guanyuan,2016-04-20,Spring
27527,2016,4,20,22,73.0,101.0,9.0,57.0,600.0,87.0,20.5,1004.1,4.1,0.0,WSW,3.1,Guanyuan,2016-04-20,Spring
27528,2016,4,20,23,79.0,120.0,11.0,63.0,700.0,75.0,20.4,1003.6,3.1,0.0,SW,3.0,Guanyuan,2016-04-20,Spring
27529,2016,4,21,0,86.0,119.0,9.0,78.0,800.0,46.0,18.5,1003.2,3.5,0.0,SW,1.1,Guanyuan,2016-04-21,Spring
27530,2016,4,21,1,100.0,121.0,8.0,112.0,900.0,2.0,14.8,1002.8,4.8,0.0,WSW,0.9,Guanyuan,2016-04-21,Spring
27531,2016,4,21,2,94.0,128.0,8.0,110.0,900.0,2.0,13.1,1002.3,5.3,0.0,ESE,0.5,Guanyuan,2016-04-21,Spring
27532,2016,4,21,3,91.0,128.0,7.0,113.0,1000.0,2.0,12.4,1001.8,5.5,0.0,NE,1.5,Guanyuan,2016-04-21,Spring
27533,2016,4,21,4,84.0,138.0,6.0,115.0,900.0,2.0,10.6,1001.3,6.0,0.0,NE,0.9,Guanyuan,2016-04-21,Spring
27534,2016,4,21,5,93.0,172.0,8.0,118.0,1000.0,2.0,9.7,1001.0,5.7,0.0,NE,1.3,Guanyuan,2016-04-21,Spring
27535,2016,4,21,6,104.0,183.0,8.0,115.0,1100.0,2.0,9.9,1000.6,7.1,0.0,NE,1.4,Guanyuan,2016-04-21,Spring
27536,2016,4,21,7,113.0,201.0,10.0,111.0,1200.0,2.0,11.7,1000.5,8.4,0.0,ENE,1.4,Guanyuan,2016-04-21,Spring
27537,2016,4,21,8,144.0,230.0,16.0,113.0,1500.0,4.0,14.3,999.9,8.9,0.0,E,1.1,Guanyuan,2016-04-21,Spring
27538,2016,4,21,9,185.0,240.0,18.0,116.0,1700.0,16.0,16.7,999.4,8.4,0.0,ENE,0.9,Guanyuan,2016-04-21,Spring
27539,2016,4,21,10,200.0,227.0,19.0,112.0,1800.0,42.0,19.3,998.8,8.6,0.0,SSE,1.2,Guanyuan,2016-04-21,Spring
27540,2016,4,21,11,216.0,216.0,15.0,119.0,1800.0,63.0,22.3,998.0,7.3,0.0,S,2.0,Guanyuan,2016-04-21,Spring
27541,2016,4,21,12,188.0,188.0,10.0,114.0,1300.0,86.0,25.4,997.0,6.6,0.0,SSW,1.8,Guanyuan,2016-04-21,Spring
27543,2016,4,21,14,124.0,124.0,7.0,45.0,600.0,128.0,29.8,995.7,3.7,0.0,SSE,1.6,Guanyuan,2016-04-21,Spring
27544,2016,4,21,15,87.0,87.0,6.0,30.0,500.0,153.0,30.2,994.8,-0.3,0.0,NW,1.9,Guanyuan,2016-04-21,Spring
27545,2016,4,21,16,75.0,136.0,5.0,29.0,500.0,135.0,30.2,994.9,-3.5,0.0,NW,4.0,Guanyuan,2016-04-21,Spring
27546,2016,4,21,17,100.0,383.0,2.0,23.0,400.0,120.0,28.9,995.4,-3.4,0.0,NW,5.2,Guanyuan,2016-04-21,Spring
27547,2016,4,21,18,82.0,331.0,2.0,26.0,400.0,122.0,27.5,996.2,-4.5,0.0,WNW,5.5,Guanyuan,2016-04-21,Spring
27548,2016,4,21,19,83.0,282.0,2.0,27.0,400.0,109.0,25.8,997.3,-5.8,0.0,NNW,4.2,Guanyuan,2016-04-21,Spring
27549,2016,4,21,20,54.0,216.0,2.0,23.0,300.0,97.0,23.7,999.4,-9.8,0.0,NW,2.1,Guanyuan,2016-04-21,Spring
27550,2016,4,21,21,41.0,131.0,2.0,29.0,300.0,84.0,22.2,1001.0,-12.2,0.0,NNE,2.0,Guanyuan,2016-04-21,Spring
27551,2016,4,21,22,41.0,160.0,2.0,33.0,300.0,75.0,21.0,1001.6,-13.1,0.0,NNE,1.9,Guanyuan,2016-04-21,Spring
27552,2016,4,21,23,51.0,203.0,2.0,29.0,300.0,77.0,20.2,1002.4,-13.8,0.0,SW,1.6,Guanyuan,2016-04-21,Spring
27553,2016,4,22,0,54.0,171.0,2.0,28.0,200.0,75.0,18.3,1003.7,-12.7,0.0,E,2.3,Guanyuan,2016-04-22,Spring
27554,2016,4,22,1,58.0,174.0,2.0,20.0,300.0,76.0,17.9,1003.6,-14.2,0.0,N,1.3,Guanyuan,2016-04-22,Spring
27555,2016,4,22,2,53.0,157.0,2.0,16.0,200.0,76.0,17.3,1003.4,-12.4,0.0,NNE,1.8,Guanyuan,2016-04-22,Spring
27556,2016,4,22,3,46.0,160.0,2.0,15.0,200.0,82.0,15.9,1003.5,-11.6,0.0,ESE,1.2,Guanyuan,2016-04-22,Spring
27557,2016,4,22,4,46.0,140.0,2.0,16.0,200.0,74.0,13.3,1003.4,-9.9,0.0,N,1.0,Guanyuan,2016-04-22,Spring
27558,2016,4,22,5,46.0,117.0,2.0,14.0,200.0,77.0,17.5,1003.4,-12.3,0.0,WNW,4.1,Guanyuan,2016-04-22,Spring
27559,2016,4,22,6,44.0,112.0,3.0,13.0,200.0,84.0,17.2,1003.9,-13.6,0.0,NW,3.7,Guanyuan,2016-04-22,Spring
27560,2016,4,22,7,36.0,133.0,3.0,18.0,300.0,80.0,18.1,1004.8,-9.9,0.0,NW,1.5,Guanyuan,2016-04-22,Spring
27561,2016,4,22,8,48.0,119.0,2.0,16.0,300.0,84.0,19.1,1005.5,-12.1,0.0,NW,3.4,Guanyuan,2016-04-22,Spring
27562,2016,4,22,9,43.0,161.0,2.0,13.0,200.0,93.0,19.4,1006.1,-13.1,0.0,NW,3.8,Guanyuan,2016-04-22,Spring
27563,2016,4,22,10,60.0,148.0,2.0,14.0,200.0,96.0,20.1,1006.1,-13.8,0.0,WNW,3.5,Guanyuan,2016-04-22,Spring
27564,2016,4,22,11,43.0,132.0,2.0,13.0,300.0,101.0,21.2,1006.1,-11.7,0.0,NNW,3.0,Guanyuan,2016-04-22,Spring
27565,2016,4,22,12,48.0,109.0,2.0,13.0,200.0,103.0,21.9,1005.8,-12.5,0.0,NNW,2.4,Guanyuan,2016-04-22,Spring
27566,2016,4,22,13,46.0,132.0,2.0,10.0,200.0,107.0,23.3,1005.2,-11.4,0.0,WNW,3.6,Guanyuan,2016-04-22,Spring
27567,2016,4,22,14,34.0,117.0,2.0,9.0,200.0,108.0,23.8,1004.9,-11.0,0.0,NW,6.1,Guanyuan,2016-04-22,Spring
27568,2016,4,22,15,36.0,101.0,2.0,12.0,200.0,106.0,24.4,1004.0,-10.6,0.0,NW,6.3,Guanyuan,2016-04-22,Spring
27569,2016,4,22,16,36.0,82.0,2.0,14.0,200.0,105.0,24.7,1003.2,-10.3,0.0,NNW,5.5,Guanyuan,2016-04-22,Spring
27570,2016,4,22,17,35.0,71.0,2.0,14.0,300.0,103.0,24.3,1003.5,-10.6,0.0,NW,5.2,Guanyuan,2016-04-22,Spring
27571,2016,4,22,18,28.0,70.0,2.0,18.0,300.0,95.0,23.8,1003.5,-12.5,0.0,NW,4.4,Guanyuan,2016-04-22,Spring
27572,2016,4,22,19,33.0,80.0,3.0,24.0,300.0,84.0,22.4,1004.4,-10.8,0.0,WSW,1.8,Guanyuan,2016-04-22,Spring
27573,2016,4,22,20,48.0,67.0,3.0,31.0,400.0,70.0,20.9,1005.4,-11.9,0.0,NNW,1.4,Guanyuan,2016-04-22,Spring
27574,2016,4,22,21,18.0,79.0,2.0,55.0,400.0,36.0,18.0,1006.6,-9.1,0.0,NE,1.4,Guanyuan,2016-04-22,Spring
27575,2016,4,22,22,31.0,56.0,2.0,73.0,600.0,14.0,17.2,1007.3,-9.7,0.0,NE,1.1,Guanyuan,2016-04-22,Spring
27576,2016,4,22,23,24.0,55.0,2.0,67.0,500.0,20.0,14.8,1007.5,-8.0,0.0,E,1.5,Guanyuan,2016-04-22,Spring
27577,2016,4,23,0,26.0,49.0,2.0,51.0,400.0,37.0,16.3,1008.5,-11.3,0.0,NE,1.8,Guanyuan,2016-04-23,Spring
27578,2016,4,23,1,20.0,46.0,2.0,29.0,300.0,59.0,13.1,1009.4,-7.6,0.0,ENE,0.8,Guanyuan,2016-04-23,Spring
27579,2016,4,23,2,15.0,55.0,2.0,33.0,200.0,51.0,11.4,1009.7,-7.5,0.0,NE,1.0,Guanyuan,2016-04-23,Spring
27580,2016,4,23,3,16.0,50.0,2.0,23.0,200.0,61.0,13.2,1009.7,-12.1,0.0,NE,1.7,Guanyuan,2016-04-23,Spring
27581,2016,4,23,4,20.0,54.0,2.0,20.0,200.0,64.0,12.3,1010.0,-12.9,0.0,NNE,1.4,Guanyuan,2016-04-23,Spring
27582,2016,4,23,5,21.0,57.0,2.0,21.0,200.0,59.0,10.2,1010.6,-8.0,0.0,NNE,1.1,Guanyuan,2016-04-23,Spring
27583,2016,4,23,6,19.0,51.0,2.0,20.0,200.0,60.0,9.3,1011.1,-6.6,0.0,NE,0.9,Guanyuan,2016-04-23,Spring
27584,2016,4,23,7,22.0,56.0,2.0,25.0,200.0,53.0,12.8,1011.8,-9.6,0.0,NE,1.5,Guanyuan,2016-04-23,Spring
27585,2016,4,23,8,19.0,52.0,2.0,26.0,300.0,52.0,15.2,1012.3,-9.7,0.0,NE,1.6,Guanyuan,2016-04-23,Spring
27586,2016,4,23,9,13.0,42.0,2.0,17.0,300.0,66.0,17.2,1012.3,-10.6,0.0,ENE,2.0,Guanyuan,2016-04-23,Spring
27587,2016,4,23,10,16.0,49.0,2.0,14.0,300.0,72.0,18.1,1012.0,-10.8,0.0,ENE,2.7,Guanyuan,2016-04-23,Spring
27588,2016,4,23,11,10.0,44.0,2.0,13.0,300.0,76.0,18.3,1011.7,-11.6,0.0,NE,2.3,Guanyuan,2016-04-23,Spring
27589,2016,4,23,12,35.0,35.0,2.0,11.0,300.0,82.0,19.0,1011.0,-11.1,0.0,E,1.7,Guanyuan,2016-04-23,Spring
27590,2016,4,23,13,17.0,29.0,2.0,10.0,300.0,90.0,20.0,1010.3,-11.4,0.0,S,1.9,Guanyuan,2016-04-23,Spring
27591,2016,4,23,14,26.0,35.0,2.0,12.0,300.0,94.0,21.4,1009.6,-10.3,0.0,SSE,2.1,Guanyuan,2016-04-23,Spring
27592,2016,4,23,15,26.0,51.0,2.0,17.0,400.0,95.0,21.2,1009.0,-11.7,0.0,SW,3.5,Guanyuan,2016-04-23,Spring
27593,2016,4,23,16,29.0,66.0,3.0,15.0,300.0,110.0,21.2,1008.5,-7.4,0.0,SSW,3.4,Guanyuan,2016-04-23,Spring
27594,2016,4,23,17,38.0,77.0,3.0,14.0,300.0,113.0,20.4,1008.5,-9.0,0.0,SSW,3.1,Guanyuan,2016-04-23,Spring
27595,2016,4,23,18,39.0,80.0,4.0,17.0,300.0,98.0,19.9,1008.3,-9.4,0.0,SW,2.5,Guanyuan,2016-04-23,Spring
27596,2016,4,23,19,39.0,79.0,5.0,25.0,400.0,88.0,19.2,1008.6,-9.0,0.0,SW,2.7,Guanyuan,2016-04-23,Spring
27597,2016,4,23,20,43.0,94.0,5.0,41.0,500.0,63.0,18.4,1009.1,-8.7,0.0,SW,2.4,Guanyuan,2016-04-23,Spring
27598,2016,4,23,21,42.0,107.0,5.0,57.0,500.0,41.0,17.8,1010.0,-6.9,0.0,SSW,2.9,Guanyuan,2016-04-23,Spring
27599,2016,4,23,22,41.0,123.0,7.0,55.0,600.0,34.0,16.6,1010.4,-6.5,0.0,SSW,2.4,Guanyuan,2016-04-23,Spring
27600,2016,4,23,23,36.0,99.0,8.0,56.0,600.0,23.0,15.2,1010.4,-6.4,0.0,SSE,1.9,Guanyuan,2016-04-23,Spring
27601,2016,4,24,0,36.0,107.0,10.0,62.0,500.0,15.0,12.9,1010.4,-5.2,0.0,ESE,1.1,Guanyuan,2016-04-24,Spring
27602,2016,4,24,1,44.0,117.0,12.0,67.0,500.0,7.0,11.3,1010.3,-4.0,0.0,ESE,1.4,Guanyuan,2016-04-24,Spring
27603,2016,4,24,2,54.0,126.0,18.0,69.0,500.0,2.0,10.8,1010.0,-3.7,0.0,ESE,1.0,Guanyuan,2016-04-24,Spring
27604,2016,4,24,3,61.0,129.0,22.0,68.0,900.0,2.0,8.5,1009.9,-1.9,0.0,ENE,1.2,Guanyuan,2016-04-24,Spring
27605,2016,4,24,4,77.0,135.0,22.0,69.0,1000.0,2.0,7.1,1009.6,-0.6,0.0,ENE,1.2,Guanyuan,2016-04-24,Spring
27606,2016,4,24,5,78.0,118.0,19.0,74.0,1100.0,2.0,7.6,1009.4,-0.9,0.0,E,0.9,Guanyuan,2016-04-24,Spring
27607,2016,4,24,6,59.0,117.0,16.0,74.0,1000.0,2.0,6.8,1009.3,-0.2,0.0,E,0.7,Guanyuan,2016-04-24,Spring
27608,2016,4,24,7,58.0,133.0,15.0,71.0,1000.0,2.0,11.4,1009.5,0.5,0.0,ENE,0.7,Guanyuan,2016-04-24,Spring
27609,2016,4,24,8,61.0,144.0,18.0,69.0,1000.0,6.0,12.9,1009.2,0.6,0.0,SE,1.2,Guanyuan,2016-04-24,Spring
27610,2016,4,24,9,76.0,167.0,23.0,70.0,1000.0,16.0,15.3,1008.8,1.0,0.0,SW,1.1,Guanyuan,2016-04-24,Spring
27611,2016,4,24,10,85.0,146.0,27.0,68.0,900.0,27.0,17.1,1008.3,1.1,0.0,SE,1.5,Guanyuan,2016-04-24,Spring
27612,2016,4,24,11,93.0,154.0,29.0,67.0,900.0,40.0,18.9,1007.7,0.5,0.0,SSE,2.1,Guanyuan,2016-04-24,Spring
27613,2016,4,24,12,92.0,157.0,25.0,51.0,700.0,69.0,21.0,1006.6,-0.9,0.0,SSW,2.2,Guanyuan,2016-04-24,Spring
27614,2016,4,24,13,98.0,185.0,24.0,29.0,600.0,110.0,22.3,1005.3,0.7,0.0,SSW,3.5,Guanyuan,2016-04-24,Spring
27615,2016,4,24,14,143.0,224.0,33.0,36.0,700.0,121.0,23.0,1004.3,1.9,0.0,SW,4.2,Guanyuan,2016-04-24,Spring
27616,2016,4,24,15,183.0,244.0,35.0,35.0,700.0,145.0,23.7,1003.4,4.1,0.0,WSW,4.5,Guanyuan,2016-04-24,Spring
27617,2016,4,24,16,189.0,304.0,45.0,37.0,900.0,172.0,23.9,1002.8,6.6,0.0,SW,4.0,Guanyuan,2016-04-24,Spring
27618,2016,4,24,17,182.0,293.0,41.0,30.0,1000.0,195.0,24.2,1002.4,8.6,0.0,SW,4.5,Guanyuan,2016-04-24,Spring
27619,2016,4,24,18,166.0,284.0,41.0,37.0,1300.0,183.0,24.1,1003.3,10.4,0.0,WSW,2.9,Guanyuan,2016-04-24,Spring
27620,2016,4,24,19,141.0,258.0,36.0,42.0,1400.0,172.0,23.9,1002.4,10.9,0.0,SSW,3.8,Guanyuan,2016-04-24,Spring
27621,2016,4,24,20,130.0,247.0,24.0,46.0,1100.0,148.0,23.5,1003.2,11.5,0.0,SSW,2.9,Guanyuan,2016-04-24,Spring
27622,2016,4,24,21,116.0,239.0,20.0,54.0,1100.0,123.0,22.8,1003.9,11.8,0.0,SSW,2.0,Guanyuan,2016-04-24,Spring
27623,2016,4,24,22,91.0,211.0,17.0,49.0,900.0,103.0,22.1,1004.2,11.5,0.0,SSW,2.4,Guanyuan,2016-04-24,Spring
27624,2016,4,24,23,72.0,198.0,14.0,42.0,700.0,89.0,21.3,1004.1,10.1,0.0,SSW,2.6,Guanyuan,2016-04-24,Spring
27625,2016,4,25,0,57.0,183.0,16.0,30.0,500.0,91.0,20.9,1004.2,9.8,0.0,SSW,3.5,Guanyuan,2016-04-25,Spring
27626,2016,4,25,1,50.0,174.0,17.0,25.0,500.0,90.0,20.1,1004.6,9.9,0.0,SW,2.0,Guanyuan,2016-04-25,Spring
27627,2016,4,25,2,58.0,144.0,13.0,24.0,500.0,88.0,19.4,1005.0,10.1,0.0,SW,1.8,Guanyuan,2016-04-25,Spring
27628,2016,4,25,3,57.0,143.0,12.0,26.0,500.0,82.0,18.8,1005.3,10.6,0.0,SSW,1.8,Guanyuan,2016-04-25,Spring
27629,2016,4,25,4,59.0,131.0,11.0,28.0,500.0,75.0,18.0,1005.5,10.6,0.0,S,1.2,Guanyuan,2016-04-25,Spring
27630,2016,4,25,5,68.0,125.0,11.0,31.0,600.0,68.0,16.9,1006.2,10.7,0.0,SSE,1.2,Guanyuan,2016-04-25,Spring
27631,2016,4,25,6,82.0,123.0,12.0,35.0,700.0,63.0,16.4,1006.7,10.7,0.0,SE,1.5,Guanyuan,2016-04-25,Spring
27632,2016,4,25,7,87.0,136.0,18.0,50.0,800.0,50.0,17.1,1007.5,10.7,0.0,SE,1.4,Guanyuan,2016-04-25,Spring
27633,2016,4,25,8,96.0,141.0,22.0,55.0,800.0,46.0,18.4,1008.1,10.7,0.0,SSE,1.3,Guanyuan,2016-04-25,Spring
27634,2016,4,25,9,117.0,161.0,23.0,59.0,900.0,46.0,19.9,1008.4,11.9,0.0,NNE,1.0,Guanyuan,2016-04-25,Spring
27635,2016,4,25,10,125.0,166.0,22.0,51.0,900.0,67.0,21.1,1008.6,11.7,0.0,ENE,2.2,Guanyuan,2016-04-25,Spring
27636,2016,4,25,11,131.0,186.0,27.0,46.0,900.0,91.0,23.0,1008.8,12.0,0.0,SW,1.5,Guanyuan,2016-04-25,Spring
27637,2016,4,25,12,144.0,210.0,37.0,40.0,1100.0,126.0,24.3,1008.4,11.6,0.0,WSW,2.6,Guanyuan,2016-04-25,Spring
27638,2016,4,25,13,162.0,181.0,39.0,33.0,1300.0,165.0,26.0,1007.9,10.6,0.0,SSW,3.5,Guanyuan,2016-04-25,Spring
27639,2016,4,25,14,139.0,139.0,22.0,22.0,800.0,182.0,26.7,1007.6,8.6,0.0,S,4.3,Guanyuan,2016-04-25,Spring
27640,2016,4,25,15,105.0,105.0,12.0,16.0,500.0,184.0,27.4,1006.9,8.3,0.0,SSW,4.1,Guanyuan,2016-04-25,Spring
27641,2016,4,25,16,96.0,130.0,6.0,15.0,400.0,179.0,27.9,1006.7,6.0,0.0,SSW,4.9,Guanyuan,2016-04-25,Spring
27642,2016,4,25,17,78.0,122.0,6.0,16.0,400.0,170.0,27.1,1006.9,5.4,0.0,SW,4.1,Guanyuan,2016-04-25,Spring
27643,2016,4,25,18,74.0,110.0,6.0,20.0,400.0,172.0,26.1,1007.2,5.6,0.0,SW,4.1,Guanyuan,2016-04-25,Spring
27644,2016,4,25,19,68.0,136.0,8.0,26.0,500.0,166.0,25.5,1007.9,6.2,0.0,SSW,3.2,Guanyuan,2016-04-25,Spring
27645,2016,4,25,20,83.0,177.0,8.0,30.0,500.0,153.0,21.1,1009.4,10.3,0.0,ESE,5.0,Guanyuan,2016-04-25,Spring
27646,2016,4,25,21,69.0,184.0,9.0,33.0,600.0,136.0,18.3,1011.0,9.9,0.0,SE,4.1,Guanyuan,2016-04-25,Spring
27647,2016,4,25,22,156.0,342.0,23.0,67.0,1300.0,100.0,17.2,1011.9,9.4,0.0,SE,4.5,Guanyuan,2016-04-25,Spring
27648,2016,4,25,23,142.0,244.0,22.0,42.0,1000.0,120.0,16.3,1012.3,6.1,0.0,ESE,3.7,Guanyuan,2016-04-25,Spring
27649,2016,4,26,0,108.0,177.0,18.0,34.0,900.0,112.0,15.4,1012.5,5.3,0.0,ESE,3.0,Guanyuan,2016-04-26,Spring
